,Date,환율,금리,y,ROE,영업이익률,부채비율,EPS,순이익률,BPS,PER,PBR
951,2016/08/25,1119.790039,1.25,32780,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
952,2016/08/26,1114.130005,1.25,32240,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
953,2016/08/29,1121.75,1.25,32800,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
954,2016/08/30,1118.329956,1.25,32900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
955,2016/08/31,1118.380005,1.25,32400,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
956,2016/09/01,1114.439941,1.25,31740,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
957,2016/09/02,1116.599976,1.25,31940,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
958,2016/09/05,1114.849976,1.25,32120,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
959,2016/09/06,1103.430054,1.25,32860,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
960,2016/09/07,1094.589966,1.25,32420,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
961,2016/09/08,1088.800049,1.25,32780,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
962,2016/09/09,1097.390015,1.25,31500,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
963,2016/09/12,1103.599976,1.25,29300,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
964,2016/09/13,1107.459961,1.25,30540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
965,2016/09/14,1126.530029,1.25,30540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
966,2016/09/15,1125.75,1.25,30540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
967,2016/09/16,1123.599976,1.25,30540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
968,2016/09/19,1124.900024,1.25,31160,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
969,2016/09/20,1118.439941,1.25,31700,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
970,2016/09/21,1116.150024,1.25,31840,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
971,2016/09/22,1104.369995,1.25,32360,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
972,2016/09/23,1101.98999,1.25,31420,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
973,2016/09/26,1101.800049,1.25,31360,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
974,2016/09/27,1107.459961,1.25,31380,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
975,2016/09/28,1095.900024,1.25,31340,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
976,2016/09/29,1091.079956,1.25,32000,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
977,2016/09/30,1101.619995,1.25,31960,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
978,2016/10/03,1102.150024,1.25,31960,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
979,2016/10/04,1103.23999,1.25,32280,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
980,2016/10/05,1115.359985,1.25,32380,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
981,2016/10/06,1113.180054,1.25,33820,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
982,2016/10/07,1114.890015,1.25,34120,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
983,2016/10/10,1115.849976,1.25,33600,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
984,2016/10/11,1106.619995,1.25,30900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
985,2016/10/12,1123.680054,1.25,30700,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
986,2016/10/13,1123.810059,1.25,31140,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
987,2016/10/14,1128.119995,1.25,31540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
988,2016/10/17,1136.050049,1.25,31800,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
989,2016/10/18,1135.630005,1.25,31780,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
990,2016/10/19,1124.619995,1.25,32500,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
991,2016/10/20,1119.609985,1.25,32400,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
992,2016/10/21,1130.22998,1.25,31780,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
993,2016/10/24,1135.599976,1.25,32160,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
994,2016/10/25,1134.380005,1.25,31940,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
995,2016/10/26,1129.099976,1.25,31340,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
996,2016/10/27,1137.329956,1.25,31460,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
997,2016/10/28,1146.52002,1.25,32280,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
998,2016/10/31,1146.699951,1.25,32780,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
999,2016/11/01,1143.329956,1.25,33040,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1000,2016/11/02,1145.469971,1.25,32860,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1001,2016/11/03,1145.170044,1.25,32320,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1002,2016/11/04,1143.420044,1.25,32540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1003,2016/11/07,1141.449951,1.25,32800,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1004,2016/11/08,1140.550049,1.25,32880,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1005,2016/11/09,1127.859985,1.25,31920,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1006,2016/11/10,1156.280029,1.25,32980,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1007,2016/11/11,1164.949951,1.25,31960,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1008,2016/11/14,1164.400024,1.25,31060,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1009,2016/11/15,1167.76001,1.25,30780,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1010,2016/11/16,1166.689941,1.25,31160,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1011,2016/11/17,1169.069946,1.25,31360,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1012,2016/11/18,1179.150024,1.25,31720,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1013,2016/11/21,1180.75,1.25,31860,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1014,2016/11/22,1179.180054,1.25,32800,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1015,2016/11/23,1167.930054,1.25,32980,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1016,2016/11/24,1180.859985,1.25,33000,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1017,2016/11/25,1181.050049,1.25,33000,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1018,2016/11/28,1172.699951,1.25,33540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1019,2016/11/29,1169.709961,1.25,33540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1020,2016/11/30,1167.859985,1.25,34920,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1021,2016/12/01,1178.130005,1.25,34980,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1022,2016/12/02,1167.699951,1.25,34540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1023,2016/12/05,1169.599976,1.25,34360,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1024,2016/12/06,1166.98999,1.25,34960,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1025,2016/12/07,1170.550049,1.25,35440,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1026,2016/12/08,1157.5,1.25,35800,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1027,2016/12/09,1162.25,1.25,35600,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1028,2016/12/12,1169.949951,1.25,35040,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1029,2016/12/13,1164.650024,1.25,35320,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1030,2016/12/14,1163.589966,1.25,35540,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1031,2016/12/15,1179.160034,1.25,35180,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1032,2016/12/16,1184.430054,1.25,35860,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1033,2016/12/19,1186,1.25,35900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1034,2016/12/20,1186.949951,1.25,36240,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1035,2016/12/21,1191.469971,1.25,36100,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1036,2016/12/22,1193.349976,1.25,36180,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1037,2016/12/23,1205.099976,1.25,35640,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1038,2016/12/26,1199.550049,1.25,35960,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1039,2016/12/27,1199.550049,1.25,35980,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1040,2016/12/28,1206.47998,1.25,35760,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1041,2016/12/29,1210.339966,1.25,36040,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1042,2016/12/30,1205.290039,1.25,36040,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1043,2017/01/02,1205.449951,1.25,36100,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1044,2017/01/03,1202.930054,1.25,36480,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1045,2017/01/04,1206.01001,1.25,36160,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1046,2017/01/05,1194.47998,1.25,35560,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1047,2017/01/06,1180.630005,1.25,36200,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1048,2017/01/09,1201.099976,1.25,37220,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1049,2017/01/10,1202.52002,1.25,37240,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1050,2017/01/11,1200.599976,1.25,38280,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1051,2017/01/12,1187.160034,1.25,38800,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1052,2017/01/13,1174.719971,1.25,37460,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1053,2017/01/16,1174.050049,1.25,36660,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1054,2017/01/17,1182.170044,1.25,36960,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1055,2017/01/18,1160.030029,1.25,36940,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1056,2017/01/19,1176.790039,1.25,37480,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1057,2017/01/20,1173.75,1.25,37200,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1058,2017/01/23,1173.300049,1.25,38060,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1059,2017/01/24,1162.650024,1.25,38160,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1060,2017/01/25,1168.030029,1.25,39400,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1061,2017/01/26,1161.26001,1.25,39900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1062,2017/01/27,1170.670044,1.25,39900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1063,2017/01/30,1177.599976,1.25,39900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1064,2017/01/31,1169.209961,1.25,39460,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1065,2017/02/01,1149.25,1.25,39120,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1066,2017/02/02,1151.949951,1.25,39360,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1067,2017/02/03,1142.699951,1.25,39460,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1068,2017/02/06,1137.76001,1.25,39560,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1069,2017/02/07,1132.709961,1.25,38820,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1070,2017/02/08,1142.099976,1.25,38400,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1071,2017/02/09,1144.619995,1.25,38400,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1072,2017/02/10,1149.910034,1.25,38360,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1073,2017/02/13,1145.180054,1.25,37960,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1074,2017/02/14,1148.699951,1.25,37580,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1075,2017/02/15,1137.959961,1.25,37720,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1076,2017/02/16,1133.099976,1.25,38020,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1077,2017/02/17,1141.079956,1.25,37860,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1078,2017/02/20,1149.599976,1.25,38660,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1079,2017/02/21,1143.959961,1.25,38940,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1080,2017/02/22,1141.180054,1.25,39300,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1081,2017/02/23,1137.949951,1.25,39180,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1082,2017/02/24,1131.810059,1.25,38220,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1083,2017/02/27,1130.449951,1.25,38060,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1084,2017/02/28,1133.939941,1.25,38440,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1085,2017/03/01,1136.790039,1.25,38440,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1086,2017/03/02,1139.569946,1.25,39720,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1087,2017/03/03,1149.900024,1.25,39620,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1088,2017/03/06,1151.969971,1.25,40080,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1089,2017/03/07,1154.25,1.25,40200,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1090,2017/03/08,1149.410034,1.25,40200,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1091,2017/03/09,1153.619995,1.25,40200,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1092,2017/03/10,1159.280029,1.25,40180,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1093,2017/03/13,1145.959961,1.25,40600,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1094,2017/03/14,1147.550049,1.25,41360,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1095,2017/03/15,1148.219971,1.25,41400,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1096,2017/03/16,1127.400024,1.25,41840,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1097,2017/03/17,1127.01001,1.25,42400,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1098,2017/03/20,1126.650024,1.25,41900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1099,2017/03/21,1113.75,1.25,42560,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1100,2017/03/22,1122.780029,1.25,42460,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1101,2017/03/23,1116.410034,1.25,41800,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1102,2017/03/24,1121.22998,1.25,41500,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1103,2017/03/27,1116.140015,1.25,41200,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1104,2017/03/28,1111.099976,1.25,41480,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1105,2017/03/29,1115.5,1.25,41780,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1106,2017/03/30,1109.949951,1.25,41980,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1107,2017/03/31,1117.02002,1.25,41200,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1108,2017/04/03,1115.160034,1.25,41440,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1109,2017/04/04,1116.22998,1.25,42080,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1110,2017/04/05,1124.099976,1.25,42140,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1111,2017/04/06,1127.099976,1.25,41840,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1112,2017/04/07,1130,1.25,41600,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1113,2017/04/10,1136,1.25,41940,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1114,2017/04/11,1142.030029,1.25,41600,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1115,2017/04/12,1144.589966,1.25,41900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1116,2017/04/13,1133.430054,1.25,42420,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1117,2017/04/14,1135,1.25,42020,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1118,2017/04/17,1135.359985,1.25,41560,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1119,2017/04/18,1131.800049,1.25,41500,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1120,2017/04/19,1141.680054,1.25,40900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1121,2017/04/20,1141.890015,1.25,40280,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1122,2017/04/21,1137.109985,1.25,40760,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1123,2017/04/24,1133.709961,1.25,41240,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1124,2017/04/25,1133.839966,1.25,42700,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1125,2017/04/26,1125.469971,1.25,42800,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1126,2017/04/27,1131.800049,1.25,43840,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1127,2017/04/28,1129.939941,1.25,44620,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1128,2017/05/01,1135.640015,1.25,44620,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1129,2017/05/02,1136.26001,1.25,44900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1130,2017/05/03,1127.76001,1.25,44900,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1131,2017/05/04,1132.910034,1.25,45520,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1132,2017/05/05,1134.939941,1.25,45520,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1133,2017/05/08,1133.719971,1.25,47020,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1134,2017/05/09,1132.650024,1.25,47020,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1135,2017/05/10,1137.859985,1.25,45600,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1136,2017/05/11,1130.040039,1.25,45500,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1137,2017/05/12,1123.160034,1.25,45820,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1138,2017/05/15,1123.099976,1.25,46100,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1139,2017/05/16,1117.430054,1.25,46380,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1140,2017/05/17,1115,1.25,46340,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1141,2017/05/18,1120.949951,1.25,45940,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1142,2017/05/19,1128.410034,1.25,44720,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1143,2017/05/22,1117.01001,1.25,45100,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1144,2017/05/23,1114.780029,1.25,44920,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1145,2017/05/24,1124.569946,1.25,44880,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1146,2017/05/25,1118.380005,1.25,45680,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1147,2017/05/26,1119.560059,1.25,46080,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1148,2017/05/29,1118.75,1.25,45620,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1149,2017/05/30,1122.839966,1.25,44640,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1150,2017/05/31,1123.900024,1.25,44700,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1151,2017/06/01,1119.02002,1.25,44680,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1152,2017/06/02,1121.040039,1.25,45960,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1153,2017/06/05,1117.449951,1.25,45940,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1154,2017/06/06,1116.949951,1.25,45940,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1155,2017/06/07,1117.459961,1.25,45300,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
1156,2017/06/08,1123.140015,1.25,45160,18.20422808,24.15651113,36.97392224,6461,18.19116364,36097.38276,5.989784863,1.072099888
